191	7466338	4609363	988.34
192	7466338	4609364	988.3
193	7466338	4609365	988.28
194	7466339	4609348	986.59
195	7466339	4609349	986.79
196	7466339	4609350	986.91
197	7466339	4609351	987.05
198	7466339	4609352	987.24
199	7466339	4609353	987.34
200	7466339	4609354	987.57
201	7466339	4609355	987.83
202	7466339	4609356	987.8
203	7466339	4609357	987.96
204	7466339	4609358	988.25
205	7466339	4609359	988.37
206	7466339	4609360	988.34
207	7466339	4609361	988.35
208	7466339	4609362	988.35
209	7466339	4609363	988.27
210	7466339	4609364	988.22
211	7466339	4609365	988.19
212	7466340	4609347	986.24
213	7466340	4609348	986.37
214	7466340	4609349	986.54
215	7466340	4609350	986.64
216	7466340	4609351	986.72
217	7466340	4609352	986.89
218	7466340	4609353	987
219	7466340	4609354	987.17
220	7466340	4609355	987.48
221	7466340	4609356	987.66
222	7466340	4609357	987.76
223	7466340	4609358	988.33
224	7466340	4609359	988.34
225	7466340	4609360	988.36
226	7466340	4609361	988.39
227	7466340	4609362	988.31
228	7466340	4609363	988.21
229	7466340	4609364	988.17
230	7466340	4609365	988.09
231	7466341	4609346	985.65
232	7466341	4609347	985.58
233	7466341	4609348	985.8
234	7466341	4609349	986.07
235	7466341	4609350	986.4
236	7466341	4609351	986.57
237	7466341	4609352	986.69
238	7466341	4609353	986.94
239	7466341	4609354	987.01
240	7466341	4609355	987.2
241	7466341	4609356	987.4
242	7466341	4609357	988.34
243	7466341	4609358	988.35
244	7466341	4609359	988.32
245	7466341	4609360	988.4
246	7466341	4609361	988.38
247	7466341	4609362	988.34
248	7466341	4609363	988.27
249	7466341	4609364	988.08
250	7466341	4609365	988
251	7466267	4609409	1008.34
252	7466268	4609408	1008.58
253	7466268	4609409	1008.31
254	7466269	4609407	1009.01
255	7466269	4609408	1008.47
256	7466269	4609409	1008.1
257	7466270	4609406	1009.14
258	7466270	4609407	1008.86
259	7466270	4609408	1008.37
260	7466270	4609409	1007.94
261	7466271	4609405	1009.4
262	7466271	4609406	1009.07
263	7466271	4609407	1008.67
264	7466271	4609408	1008.23
265	7466271	4609409	1007.8
266	7466272	4609405	1009.3
267	7466272	4609406	1009
268	7466272	4609407	1008.39
269	7466272	4609408	1008.03
270	7466272	4609409	1007.69
271	7466273	4609404	1009.27
272	7466273	4609405	1009.05
273	7466273	4609406	1008.56
274	7466273	4609407	1008.16
275	7466273	4609408	1007.88
276	7466273	4609409	1007.6
277	7466274	4609403	1009.57
278	7466274	4609404	1009.12
279	7466274	4609405	1008.69
280	7466274	4609406	1008.38
281	7466274	4609407	1008.05
282	7466274	4609408	1007.86
283	7466274	4609409	1007.51
284	7466275	4609402	1009.5
285	7466275	4609403	1009.51
286	7466275	4609404	1008.86
287	7466275	4609405	1008.59
288	7466275	4609406	1008.25
289	7466275	4609407	1007.89
290	7466275	4609408	1007.65
291	7466275	4609409	1007.39
292	7466276	4609401	1009.49
293	7466276	4609402	1009.44
294	7466276	4609403	1009.43
295	7466276	4609404	1008.96
296	7466276	4609405	1008.4
297	7466276	4609406	1008.09
298	7466276	4609407	1007.86
299	7466276	4609408	1007.62
300	7466276	4609409	1007.41
301	7466277	4609400	1009.44
302	7466277	4609401	1009.51
303	7466277	4609402	1009.35
304	7466277	4609403	1009.35
305	7466277	4609404	1009.25
306	7466277	4609405	1008.37
307	7466277	4609406	1008.02
308	7466277	4609407	1007.79
309	7466277	4609408	1007.56
310	7466277	4609409	1007.41
311	7466278	4609400	1009.42
312	7466278	4609401	1009.46
313	7466278	4609402	1009.26
314	7466278	4609403	1009.3
315	7466278	4609404	1009.26
316	7466278	4609405	1008.46
317	7466278	4609406	1008.08
318	7466278	4609407	1007.84
319	7466278	4609408	1007.55
320	7466278	4609409	1007.4
321	7466279	4609399	1009.34
322	7466279	4609400	1009.4
323	7466279	4609401	1009.39
324	7466279	4609402	1009.23
325	7466279	4609403	1009.21
326	7466279	4609404	1009.25
327	7466279	4609405	1008.58
328	7466279	4609406	1008.17
329	7466279	4609407	1007.83
330	7466279	4609408	1007.59
331	7466279	4609409	1007.39
332	7466280	4609398	1009.25
333	7466280	4609399	1009.3
334	7466280	4609400	1009.35
335	7466280	4609401	1009.41
336	7466280	4609402	1009.14
337	7466280	4609403	1009.14
338	7466280	4609404	1009.2
339	7466280	4609405	1008.92
340	7466280	4609406	1008.35
341	7466280	4609407	1008.03
342	7466280	4609408	1007.64
343	7466280	4609409	1007.42
344	7466281	4609397	1009.21
